Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
15,6,2014-05-17,4724,518,1,1,0,0
15,1,2014-05-19,6358,490,1,1,0,0
15,2,2014-05-20,5272,610,1,0,0,1
15,3,2014-05-21,3312,382,1,1,0,1
15,4,2014-05-22,5347,422,1,1,0,0
15,5,2014-05-23,5697,437,1,0,0,0
15,6,2014-05-24,6089,686,1,0,0,0
15,1,2014-05-26,5047,450,1,0,0,0
15,2,2014-05-27,5503,643,1,0,0,0
15,3,2014-05-28,4383,413,1,1,0,1
15,4,2014-05-29,4896,510,1,0,0,0
15,5,2014-05-30,4873,367,1,1,0,0
15,6,2014-05-31,5301,530,1,0,0,0
15,1,2014-06-02,5223,464,1,0,0,0
15,2,2014-06-03,4765,524,1,1,c,0
15,3,2014-06-04,4581,439,1,0,0,0
15,4,2014-06-05,4288,349,1,0,0,0
15,5,2014-06-06,5790,537,1,1,0,0
15,6,2014-06-07,4738,364,1,0,0,0
15,1,2014-06-09,5557,419,1,0,0,1
15,2,2014-06-10,5118,442,1,1,0,0
15,3,2014-06-11,4463,466,1,0,b,0
15,4,2014-06-12,4034,301,1,1,0,0
15,5,2014-06-13,5181,376,1,0,0,0
15,6,2014-06-14,6126,457,1,0,0,0
15,1,2014-06-16,5022,390,1,1,0,0
15,2,2014-06-17,6710,536,1,1,0,0
15,3,2014-06-18,4221,365,1,0,0,0
15,4,2014-06-19,5576,413,1,0,0,0
15,5,2014-06-20,5191,472,1,0,0,0
15,6,2014-06-21,4263,377,1,1,a,1
15,1,2014-06-23,4973,373,1,0,0,1
15,2,2014-06-24,5616,417,1,1,0,1
15,3,2014-06-25,4713,415,1,0,0,0
15,4,2014-06-26,5280,450,1,0,0,0
15,5,2014-06-27,5886,423,1,0,0,0
15,6,2014-06-28,4853,536,1,0,0,0
15,1,2014-06-30,5004,383,1,0,0,0
15,2,2014-07-01,3457,357,1,0,0,0
15,3,2014-07-02,4472,422,1,0,0,0
15,4,2014-07-03,3914,281,1,0,0,0
15,5,2014-07-04,3985,395,1,0,0,0
15,6,2014-07-05,6310,478,1,0,0,0
15,1,2014-07-07,3805,279,1,1,c,0
15,2,2014-07-08,4438,322,1,0,0,1
15,3,2014-07-09,6890,540,1,1,0,0
15,4,2014-07-10,5421,429,1,0,0,1
15,5,2014-07-11,3443,283,1,0,0,0
15,6,2014-07-12,3594,362,1,0,0,0
15,1,2014-07-14,4754,348,1,1,0,0
15,2,2014-07-15,3289,242,1,0,0,0
15,3,2014-07-16,3998,288,1,1,0,0
15,4,2014-07-17,5661,658,1,0,0,0
15,5,2014-07-18,4840,402,1,1,0,1
15,6,2014-07-19,6399,502,1,1,0,0
15,1,2014-07-21,3917,331,1,0,0,0
15,2,2014-07-22,4057,350,1,0,0,0
15,3,2014-07-23,3157,332,1,0,0,0
15,4,2014-07-24,4689,401,1,1,0,0
15,5,2014-07-25,5642,424,1,0,0,0
15,6,2014-07-26,5778,590,1,0,0,0
15,1,2014-07-28,4057,399,1,0,0,0
15,2,2014-07-29,4563,374,1,0,0,0
15,3,2014-07-30,5084,496,1,0,0,0
15,4,2014-07-31,4106,416,1,0,0,1
15,5,2014-08-01,3367,399,1,1,0,0
15,6,2014-08-02,6872,547,1,0,0,1
15,1,2014-08-04,6340,548,1,1,0,0
15,2,2014-08-05,4950,408,1,0,0,0
15,3,2014-08-06,5318,450,1,0,0,0
15,4,2014-08-07,6828,737,1,1,0,0
15,5,2014-08-08,4302,333,1,1,0,1
15,6,2014-08-09,6160,732,1,0,0,0
15,1,2014-08-11,5198,414,1,0,0,1
15,2,2014-08-12,5011,371,1,0,0,0
15,3,2014-08-13,4166,398,1,0,0,0
15,4,2014-08-14,4365,476,1,1,0,0
15,5,2014-08-15,5085,384,1,1,0,0
15,6,2014-08-16,6387,489,1,1,0,0
15,1,2014-08-18,3324,275,1,1,0,0
15,2,2014-08-19,7060,841,1,1,0,0
15,3,2014-08-20,5308,416,1,0,0,0
15,4,2014-08-21,3288,304,1,0,0,0
15,5,2014-08-22,4312,427,1,0,0,0
15,6,2014-08-23,6869,500,1,0,0,0
15,1,2014-08-25,4498,560,1,1,0,0
15,2,2014-08-26,5162,428,1,0,0,0
15,3,2014-08-27,5831,497,1,1,0,0
15,4,2014-08-28,5734,649,1,0,0,0
15,5,2014-08-29,5398,540,1,1,0,1
15,6,2014-08-30,5570,672,1,0,0,0
15,1,2014-09-01,6813,800,1,1,0,0
15,2,2014-09-02,2918,295,1,0,0,0
15,3,2014-09-03,6513,496,1,1,0,0
15,4,2014-09-04,5670,696,1,0,0,0
15,5,2014-09-05,5281,566,1,0,0,0
15,6,2014-09-06,7653,775,1,0,0,0
15,1,2014-09-08,4550,384,1,0,0,0
15,2,2014-09-09,5176,384,1,0,0,0
15,3,2014-09-10,6063,724,1,0,0,0
15,4,2014-09-11,3261,324,1,0,0,0
15,5,2014-09-12,6277,678,1,0,0,0
15,6,2014-09-13,5112,451,1,0,0,1
15,1,2014-09-15,5258,564,1,1,0,0
15,2,2014-09-16,4411,374,1,0,0,1
15,3,2014-09-17,4217,313,1,1,c,0
15,4,2014-09-18,4546,522,1,0,0,0
15,5,2014-09-19,4278,369,1,0,c,0
15,6,2014-09-20,5747,538,1,0,0,1
15,1,2014-09-22,3632,325,1,0,0,0
15,2,2014-09-23,3663,367,1,1,0,0
15,3,2014-09-24,5037,497,1,0,0,0
15,4,2014-09-25,4652,485,1,0,0,0
15,5,2014-09-26,6396,739,1,0,0,0
15,6,2014-09-27,4251,357,1,0,0,1
15,1,2014-09-29,5247,410,1,0,0,0
15,2,2014-09-30,4618,560,1,0,0,0
15,3,2014-10-01,5523,642,1,0,0,0
15,4,2014-10-02,3863,276,1,1,b,1
15,5,2014-10-03,4951,425,1,0,b,0
15,6,2014-10-04,6539,760,1,0,0,0
15,1,2014-10-06,3922,285,1,0,0,0
15,2,2014-10-07,5871,556,1,1,0,0
15,3,2014-10-08,4283,377,1,0,0,0
15,4,2014-10-09,4463,410,1,0,0,1
15,5,2014-10-10,4298,524,1,0,0,0
15,6,2014-10-11,5497,422,1,0,0,0
15,1,2014-10-13,4216,512,1,0,0,0
15,2,2014-10-14,5201,438,1,1,c,1
15,3,2014-10-15,3410,277,1,0,c,0
15,4,2014-10-16,5198,517,1,0,0,0
15,5,2014-10-17,4922,466,1,0,0,1
15,6,2014-10-18,4680,389,1,0,0,0
15,1,2014-10-20,5312,406,1,0,0,0
15,2,2014-10-21,6684,741,1,0,0,0
15,3,2014-10-22,3649,316,1,0,0,0
15,4,2014-10-23,5217,621,1,0,0,1
15,5,2014-10-24,5265,505,1,1,0,0
15,6,2014-10-25,5715,465,1,1,0,0
15,1,2014-10-27,5954,550,1,1,0,0
15,2,2014-10-28,5768,463,1,1,0,1
15,3,2014-10-29,5061,384,1,0,0,0
15,4,2014-10-30,4335,423,1,0,0,0
15,5,2014-10-31,5759,554,1,0,0,0
15,6,2014-11-01,3730,314,1,0,0,0
15,1,2014-11-03,4340,327,1,0,0,1
15,2,2014-11-04,5882,657,1,0,0,0
15,3,2014-11-05,4608,555,1,0,0,0
15,4,2014-11-06,5017,390,1,0,0,1
15,5,2014-11-07,3650,265,1,0,0,0
15,6,2014-11-08,6137,506,1,0,0,0
15,1,2014-11-10,5587,597,1,0,0,0
15,2,2014-11-11,5870,606,1,0,0,0
15,3,2014-11-12,2860,342,1,0,0,0
15,4,2014-11-13,6160,734,1,0,0,0
15,5,2014-11-14,4528,388,1,0,0,0
15,6,2014-11-15,6598,532,1,0,0,1
15,1,2014-11-17,5521,452,1,0,0,0
15,2,2014-11-18,6626,694,1,0,0,0
15,3,2014-11-19,6302,596,1,1,0,0
15,4,2014-11-20,4987,523,1,0,0,1
15,5,2014-11-21,6441,640,1,1,0,0
15,6,2014-11-22,7180,546,1,0,0,0
15,1,2014-11-24,5110,432,1,0,0,0
15,2,2014-11-25,4744,517,1,1,c,0
15,3,2014-11-26,4391,319,1,1,0,0
15,4,2014-11-27,3683,283,1,0,0,0
15,5,2014-11-28,6198,709,1,1,0,0
15,6,2014-11-29,5353,525,1,0,0,0
15,1,2014-12-01,7546,696,1,0,0,0
15,2,2014-12-02,7563,569,1,1,0,0
15,3,2014-12-03,5708,522,1,1,0,0
15,4,2014-12-04,6079,614,1,0,0,1
15,5,2014-12-05,6890,797,1,1,0,0
15,6,2014-12-06,6192,445,1,0,0,1
15,1,2014-12-08,9189,743,1,1,0,0
15,2,2014-12-09,4024,366,1,1,0,0
15,3,2014-12-10,3446,246,1,0,0,0
15,4,2014-12-11,6690,494,1,1,0,0
15,5,2014-12-12,6158,691,1,0,0,0
15,6,2014-12-13,8538,699,1,1,0,1
15,1,2014-12-15,6737,602,1,0,0,0
15,2,2014-12-16,5791,677,1,1,0,0
15,3,2014-12-17,7210,844,1,0,0,0
15,4,2014-12-18,6742,555,1,0,0,1
15,5,2014-12-19,8346,622,1,1,0,0
15,6,2014-12-20,4159,362,1,0,0,1
15,1,2014-12-22,6814,553,1,0,0,0
15,2,2014-12-23,5346,622,1,0,a,0
15,3,2014-12-24,5207,610,1,0,0,1
15,4,2014-12-25,4904,396,1,0,a,0
15,5,2014-12-26,4416,348,1,1,0,0
15,6,2014-12-27,6459,576,1,0,0,0
15,1,2014-12-29,7103,557,1,1,0,0
15,2,2014-12-30,6942,759,1,1,0,0
15,3,2014-12-31,5242,390,1,0,0,0
15,4,2015-01-01,3794,368,1,0,0,1
15,5,2015-01-02,4127,412,1,0,b,1
15,6,2015-01-03,3444,394,1,0,0,0
15,1,2015-01-05,3285,277,1,0,0,0
15,2,2015-01-06,4101,295,1,1,0,0
15,3,2015-01-07,4753,524,1,0,0,0
15,4,2015-01-08,5099,516,1,0,0,0
15,5,2015-01-09,5037,396,1,0,0,0
15,6,2015-01-10,3320,307,1,0,0,1
15,1,2015-01-12,5054,538,1,0,0,0
15,2,2015-01-13,4478,334,1,0,0,0
15,3,2015-01-14,3950,490,1,0,0,0
15,4,2015-01-15,4145,468,1,0,0,0
15,5,2015-01-16,5219,380,1,1,0,0
15,6,2015-01-17,6386,520,1,1,0,0
15,1,2015-01-19,3017,259,1,0,0,0
15,2,2015-01-20,3525,290,1,0,0,0
15,3,2015-01-21,4820,393,1,1,0,0
15,4,2015-01-22,3028,362,1,0,0,0
15,5,2015-01-23,5160,543,1,1,0,1
15,6,2015-01-24,5372,392,1,1,0,0
15,1,2015-01-26,3986,302,1,0,0,1
15,2,2015-01-27,5095,536,1,0,0,0
15,3,2015-01-28,5079,383,1,1,0,0
15,4,2015-01-29,4028,320,1,0,0,0
15,5,2015-01-30,7000,510,1,1,0,0
15,6,2015-01-31,3746,444,1,0,0,0
15,1,2015-02-02,3390,248,1,1,0,0
15,2,2015-02-03,4759,388,1,0,0,0
15,3,2015-02-04,4634,432,1,1,0,0
15,4,2015-02-05,2607,287,1,0,0,0
15,5,2015-02-06,5028,543,1,1,0,0
15,6,2015-02-07,4411,354,1,0,0,0
15,1,2015-02-09,3829,454,1,0,0,0
15,2,2015-02-10,3594,434,1,0,0,0
15,3,2015-02-11,4278,509,1,0,0,0
15,4,2015-02-12,5364,529,1,0,0,0
15,5,2015-02-13,3830,287,1,0,0,0
15,6,2015-02-14,5169,489,1,0,0,0
15,1,2015-02-16,5294,389,1,1,0,0
15,2,2015-02-17,5609,467,1,1,0,1
15,3,2015-02-18,2795,290,1,0,0,0
15,4,2015-02-19,3735,267,1,0,0,0
15,5,2015-02-20,3687,279,1,0,0,1
15,6,2015-02-21,4417,445,1,0,0,0
15,1,2015-02-23,4457,375,1,0,0,0
15,2,2015-02-24,4826,378,1,1,0,0
15,3,2015-02-25,4168,475,1,0,0,1
15,4,2015-02-26,4296,361,1,0,0,0
15,5,2015-02-27,6215,716,1,0,0,0
15,6,2015-02-28,6190,698,1,1,0,0
15,1,2015-03-02,5029,371,1,1,0,0
15,2,2015-03-03,3997,374,1,0,0,0
15,3,2015-03-04,5756,538,1,1,0,1
15,4,2015-03-05,4518,366,1,0,0,0
15,5,2015-03-06,4109,413,1,1,0,1
15,6,2015-03-07,4936,455,1,0,0,0
15,1,2015-03-09,5776,519,1,0,0,0
15,2,2015-03-10,5347,402,1,0,0,0
15,3,2015-03-11,5458,585,1,1,0,0
15,4,2015-03-12,5152,508,1,0,0,0
15,5,2015-03-13,4467,423,1,0,0,0
15,6,2015-03-14,3966,324,1,0,0,0
15,1,2015-03-16,5717,666,1,1,0,0
15,2,2015-03-17,5620,407,1,0,0,1
15,3,2015-03-18,3711,378,1,0,0,0
15,4,2015-03-19,4805,597,1,1,0,1
15,5,2015-03-20,5092,364,1,1,0,0
15,6,2015-03-21,4355,526,1,0,0,0
15,1,2015-03-23,5177,564,1,1,0,1
15,2,2015-03-24,3488,374,1,0,0,0
15,3,2015-03-25,5782,551,1,0,0,0
15,4,2015-03-26,3739,416,1,0,a,0
15,5,2015-03-27,5327,516,1,0,0,0
15,6,2015-03-28,5738,595,1,0,0,1
15,1,2015-03-30,5175,487,1,1,0,0
15,2,2015-03-31,2952,317,1,0,0,0
15,3,2015-04-01,3187,289,1,0,b,0
15,4,2015-04-02,5857,624,1,1,a,0
15,5,2015-04-03,6248,507,1,1,0,0
15,6,2015-04-04,4067,336,1,0,0,0
15,1,2015-04-06,5120,474,1,0,0,0
15,2,2015-04-07,3418,320,1,1,0,0
15,3,2015-04-08,5585,443,1,0,0,0
15,4,2015-04-09,6876,492,1,1,0,0
15,5,2015-04-10,4789,457,1,0,0,0
15,6,2015-04-11,5836,540,1,0,0,0
15,1,2015-04-13,4471,467,1,1,0,0
15,2,2015-04-14,6669,634,1,1,0,0
15,3,2015-04-15,5566,450,1,0,0,0
15,4,2015-04-16,8900,702,1,1,0,1
15,5,2015-04-17,5855,715,1,1,0,0
15,6,2015-04-18,5173,471,1,1,a,1
15,1,2015-04-20,4174,422,1,1,0,0
15,2,2015-04-21,5873,560,1,0,0,0
15,3,2015-04-22,2499,300,1,0,0,0
15,4,2015-04-23,4214,303,1,0,0,0
15,5,2015-04-24,4169,466,1,0,0,0
15,6,2015-04-25,4116,294,1,1,0,1
15,1,2015-04-27,5078,433,1,0,0,0
15,2,2015-04-28,6047,591,1,1,0,0
15,3,2015-04-29,5460,631,1,0,0,0
15,4,2015-04-30,3306,295,1,0,0,0
15,5,2015-05-01,5224,484,1,0,0,0
15,6,2015-05-02,5884,464,1,0,0,0
15,1,2015-05-04,3437,380,1,0,0,0
15,2,2015-05-05,4450,450,1,0,0,0
15,3,2015-05-06,3373,248,1,0,0,0
15,4,2015-05-07,5158,618,1,0,0,0
15,5,2015-05-08,4386,361,1,0,0,0
15,6,2015-05-09,6328,508,1,1,0,0
15,1,2015-05-11,6914,513,1,1,0,0
15,2,2015-05-12,6076,444,1,1,0,1
15,3,2015-05-13,5180,475,1,1,0,1
15,4,2015-05-14,5892,551,1,1,0,1
15,5,2015-05-15,5319,493,1,1,0,0
15,6,2015-05-16,4490,326,1,0,0,0
15,1,2015-05-18,6581,547,1,0,0,0
15,2,2015-05-19,3968,322,1,0,0,0
15,3,2015-05-20,4920,519,1,0,0,0
15,4,2015-05-21,3859,292,1,0,0,0
15,5,2015-05-22,4235,341,1,0,0,0
15,6,2015-05-23,4125,409,1,0,0,1
15,1,2015-05-25,5333,535,1,0,0,1
15,2,2015-05-26,4799,491,1,0,a,0
15,3,2015-05-27,5713,569,1,0,0,0
15,4,2015-05-28,4979,587,1,1,0,0
15,5,2015-05-29,4568,402,1,0,c,0
15,6,2015-05-30,5614,601,1,1,0,0
15,1,2015-06-01,4276,490,1,0,0,0
15,2,2015-06-02,4361,343,1,0,0,0
15,3,2015-06-03,4186,394,1,0,0,0
15,4,2015-06-04,4730,401,1,0,0,0
15,5,2015-06-05,6162,523,1,0,0,0
15,6,2015-06-06,4580,512,1,0,0,1
15,1,2015-06-08,4795,349,1,0,0,0
15,2,2015-06-09,4773,430,1,0,0,0
15,3,2015-06-10,4150,311,1,0,0,0
15,4,2015-06-11,5704,429,1,1,0,0
15,5,2015-06-12,5460,502,1,0,0,0
15,6,2015-06-13,6423,734,1,0,0,1
15,1,2015-06-15,3805,443,1,0,0,1
15,2,2015-06-16,6546,739,1,1,0,0
15,3,2015-06-17,4518,449,1,0,0,0
15,4,2015-06-18,3736,315,1,0,a,0
15,5,2015-06-19,3659,435,1,0,0,0
15,6,2015-06-20,6266,747,1,1,0,0
15,1,2015-06-22,4702,558,1,1,0,1
15,2,2015-06-23,4778,566,1,0,0,0
15,3,2015-06-24,4268,531,1,0,c,0
15,4,2015-06-25,4724,374,1,1,0,0
15,5,2015-06-26,6141,494,1,1,0,0
15,6,2015-06-27,2774,230,1,0,0,1
15,1,2015-06-29,4386,447,1,1,0,0
15,2,2015-06-30,4033,450,1,0,0,0
15,3,2015-07-01,3658,367,1,0,0,0
15,4,2015-07-02,4088,350,1,0,0,0
15,5,2015-07-03,5874,439,1,0,0,1
15,6,2015-07-04,4600,357,1,1,a,0
15,1,2015-07-06,2944,258,1,0,0,0
15,2,2015-07-07,4728,372,1,0,0,0
15,3,2015-07-08,3640,369,1,0,0,0
15,4,2015-07-09,4502,499,1,0,0,0
15,5,2015-07-10,4920,548,1,0,0,0
15,6,2015-07-11,6515,653,1,0,0,0
15,1,2015-07-13,5683,539,1,1,0,0
15,2,2015-07-14,5469,466,1,1,0,0
15,3,2015-07-15,4005,486,1,0,0,1
15,4,2015-07-16,5564,438,1,0,0,0
15,5,2015-07-17,2697,222,1,0,0,0
15,6,2015-07-18,5478,515,1,0,0,0
15,1,2015-07-20,3365,373,1,0,0,0
15,2,2015-07-21,4002,449,1,0,0,0
15,3,2015-07-22,4649,398,1,0,0,0
15,4,2015-07-23,7026,555,1,1,0,0
15,5,2015-07-24,4425,530,1,1,0,0
15,6,2015-07-25,5689,555,1,0,0,0
15,1,2015-07-27,3338,352,1,1,0,0
15,2,2015-07-28,3760,395,1,0,0,0
15,3,2015-07-29,3815,304,1,0,0,1
15,4,2015-07-30,5428,490,1,1,0,0
15,5,2015-07-31,5002,409,1,0,0,0
16,2,2013-01-01,3790,276,1,0,0,1
16,3,2013-01-02,5303,535,1,0,0,0
16,4,2013-01-03,4296,519,1,1,0,0
16,5,2013-01-04,4148,320,1,0,0,0
16,6,2013-01-05,2923,316,1,0,0,0
16,1,2013-01-07,5128,451,1,0,0,0
16,2,2013-01-08,4709,394,1,0,0,0
16,3,2013-01-09,4490,548,1,1,0,0
16,4,2013-01-10,4694,358,1,1,0,0
16,5,2013-01-11,4927,593,1,0,0,0
16,6,2013-01-12,4014,328,1,0,0,0
16,1,2013-01-14,2924,211,1,1,0,0
16,2,2013-01-15,4577,378,1,0,0,1
16,3,2013-01-16,4015,304,1,0,0,0
16,4,2013-01-17,5015,459,1,0,0,0
16,5,2013-01-18,4016,423,1,0,0,0
16,6,2013-01-19,4447,321,1,0,0,0
16,1,2013-01-21,4778,361,1,0,0,0
16,2,2013-01-22,3924,296,1,0,0,0
16,3,2013-01-23,4173,331,1,1,0,0
16,4,2013-01-24,3861,346,1,0,0,0
16,5,2013-01-25,4244,506,1,0,0,1
16,6,2013-01-26,2718,201,1,0,0,1
16,1,2013-01-28,3569,405,1,0,0,0
16,2,2013-01-29,3690,368,1,0,0,0
16,3,2013-01-30,5522,501,1,0,0,0
16,4,2013-01-31,3280,392,1,0,0,0
16,5,2013-02-01,3757,430,1,0,0,1
16,6,2013-02-02,5121,609,1,1,0,0
16,1,2013-02-04,3418,308,1,0,0,0
16,2,2013-02-05,3112,239,1,0,0,0
16,3,2013-02-06,4375,512,1,0,0,0
16,4,2013-02-07,3625,445,1,1,c,0
16,5,2013-02-08,2350,173,1,0,0,0
16,6,2013-02-09,2705,253,1,0,0,0
16,1,2013-02-11,4037,296,1,0,0,0
16,2,2013-02-12,4251,409,1,0,0,0
16,3,2013-02-13,5422,446,1,0,0,0
16,4,2013-02-14,5326,659,1,0,0,0
16,5,2013-02-15,4936,422,1,0,0,0
16,6,2013-02-16,3973,469,1,1,0,0
16,1,2013-02-18,3848,365,1,0,0,0
16,2,2013-02-19,5305,448,1,0,0,0
16,3,2013-02-20,4623,356,1,0,0,0
16,4,2013-02-21,4512,349,1,0,0,0
16,5,2013-02-22,4669,504,1,0,0,0
16,6,2013-02-23,3749,402,1,0,0,0
16,1,2013-02-25,4913,545,1,1,b,0
16,2,2013-02-26,5221,404,1,1,0,0
16,3,2013-02-27,4204,315,1,1,0,0
16,4,2013-02-28,3573,331,1,0,0,0
16,5,2013-03-01,3726,411,1,1,0,0
16,6,2013-03-02,4334,371,1,0,0,0
16,1,2013-03-04,3695,283,1,0,0,0
16,2,2013-03-05,5127,369,1,0,0,0
16,3,2013-03-06,4023,372,1,0,0,0
16,4,2013-03-07,4100,363,1,0,0,0
16,5,2013-03-08,4496,465,1,0,0,0
16,6,2013-03-09,4526,359,1,0,0,0
16,1,2013-03-11,4401,376,1,0,0,0
16,2,2013-03-12,4774,481,1,0,0,0
16,3,2013-03-13,5180,481,1,1,0,0
16,4,2013-03-14,3410,388,1,0,0,0
16,5,2013-03-15,5572,611,1,0,0,0
16,6,2013-03-16,5712,494,1,0,0,0
16,1,2013-03-18,4725,455,1,1,0,0
16,2,2013-03-19,5715,520,1,0,0,0
16,3,2013-03-20,3190,279,1,0,0,1
16,4,2013-03-21,5421,664,1,0,0,0
16,5,2013-03-22,5453,409,1,0,0,0
16,6,2013-03-23,4729,392,1,0,0,0
16,1,2013-03-25,5176,401,1,1,0,0
16,2,2013-03-26,3928,300,1,0,0,0
16,3,2013-03-27,5433,574,1,0,0,0
16,4,2013-03-28,5943,464,1,0,0,0
16,5,2013-03-29,4966,580,1,0,0,0
16,6,2013-03-30,6572,619,1,1,0,0
16,1,2013-04-01,5044,378,1,0,0,0
16,2,2013-04-02,4369,322,1,0,0,1
16,3,2013-04-03,8544,757,1,1,0,0
16,4,2013-04-04,4847,483,1,1,0,0
16,5,2013-04-05,6246,561,1,1,0,0
16,6,2013-04-06,4896,440,1,0,0,0
16,1,2013-04-08,2491,251,1,0,c,0
16,2,2013-04-09,5511,440,1,1,0,0
16,3,2013-04-10,4613,338,1,1,0,0
16,4,2013-04-11,5723,693,1,1,0,0
16,5,2013-04-12,4417,359,1,0,0,0
16,6,2013-04-13,3447,397,1,0,0,0
16,1,2013-04-15,3744,273,1,0,0,0
16,2,2013-04-16,4907,484,1,1,0,0
16,3,2013-04-17,4887,495,1,0,0,0
16,4,2013-04-18,3717,455,1,0,0,0
16,5,2013-04-19,4591,403,1,1,0,1
16,6,2013-04-20,5665,661,1,1,0,0
16,1,2013-04-22,5024,508,1,0,0,0
16,2,2013-04-23,4484,371,1,0,0,0
16,3,2013-04-24,2213,177,1,0,0,0
16,4,2013-04-25,3908,304,1,0,b,0
16,5,2013-04-26,3955,284,1,0,0,0
16,6,2013-04-27,6546,473,1,0,0,1
16,1,2013-04-29,5093,449,1,1,0,0
16,2,2013-04-30,5188,524,1,0,0,0
16,3,2013-05-01,4049,310,1,0,0,0
16,4,2013-05-02,4252,484,1,1,0,0
16,5,2013-05-03,5077,506,1,0,0,0
16,6,2013-05-04,3941,329,1,0,0,0
16,1,2013-05-06,6222,550,1,0,0,0
16,2,2013-05-07,4251,304,1,0,0,0
16,3,2013-05-08,4713,365,1,0,0,0
16,4,2013-05-09,3229,289,1,0,0,0
16,5,2013-05-10,7661,608,1,1,0,0
16,6,2013-05-11,4312,350,1,0,0,0
16,1,2013-05-13,8303,851,1,1,0,0
16,2,2013-05-14,5986,578,1,1,0,0
16,3,2013-05-15,2260,188,1,0,a,0
16,4,2013-05-16,4678,343,1,1,0,0
16,5,2013-05-17,3405,366,1,0,0,0
16,6,2013-05-18,5145,484,1,0,0,1
16,1,2013-05-20,3790,294,1,0,0,0
16,2,2013-05-21,5839,621,1,0,0,0
16,3,2013-05-22,4229,479,1,1,0,0
16,4,2013-05-23,6234,665,1,0,0,0
16,5,2013-05-24,4524,398,1,0,0,0
16,6,2013-05-25,5058,364,1,0,0,0
16,1,2013-05-27,3568,345,1,0,0,0
16,2,2013-05-28,4388,439,1,0,0,0
16,3,2013-05-29,2923,325,1,0,0,0
16,4,2013-05-30,6016,530,1,0,0,0
16,5,2013-05-31,5331,416,1,0,0,0
16,6,2013-06-01,4741,495,1,0,0,0
16,1,2013-06-03,5085,432,1,0,0,0
16,2,2013-06-04,6007,576,1,0,0,0
16,3,2013-06-05,5295,472,1,0,c,0
16,4,2013-06-06,4998,509,1,0,0,1
16,5,2013-06-07,4447,459,1,0,0,0
16,6,2013-06-08,5803,716,1,0,0,0
16,1,2013-06-10,3886,340,1,0,a,0
16,2,2013-06-11,6010,605,1,0,0,0
16,3,2013-06-12,5667,431,1,1,0,0
16,4,2013-06-13,3607,419,1,1,0,0
16,5,2013-06-14,5456,472,1,0,0,0
16,6,2013-06-15,5795,530,1,0,0,1
16,1,2013-06-17,7195,765,1,1,0,0
16,2,2013-06-18,6899,821,1,0,0,0
16,3,2013-06-19,5015,605,1,1,0,1
16,4,2013-06-20,4116,339,1,1,0,0
16,5,2013-06-21,2173,260,1,0,0,0
16,6,2013-06-22,5058,362,1,0,0,1
16,1,2013-06-24,4743,501,1,0,0,0
16,2,2013-06-25,3051,272,1,0,0,0
16,3,2013-06-26,4055,362,1,0,0,1
16,4,2013-06-27,3067,316,1,0,c,0
16,5,2013-06-28,5537,552,1,1,0,0
16,6,2013-06-29,5422,434,1,1,0,1
16,1,2013-07-01,6368,552,1,1,0,0
16,2,2013-07-02,4421,367,1,0,0,0
16,3,2013-07-03,3780,344,1,0,0,0
16,4,2013-07-04,3994,308,1,0,0,0
16,5,2013-07-05,3922,356,1,0,0,1
16,6,2013-07-06,5653,523,1,0,0,1
16,1,2013-07-08,5611,410,1,0,0,0
16,2,2013-07-09,5187,418,1,0,0,0
16,3,2013-07-10,6247,716,1,0,0,0
16,4,2013-07-11,4009,432,1,0,0,1
16,5,2013-07-12,4947,444,1,0,0,1
16,6,2013-07-13,5761,575,1,1,0,1
16,1,2013-07-15,4270,341,1,1,0,1
16,2,2013-07-16,4990,597,1,1,0,0
16,3,2013-07-17,6023,642,1,1,0,0
16,4,2013-07-18,4085,392,1,0,0,0
16,5,2013-07-19,5222,565,1,0,0,1
16,6,2013-07-20,4662,489,1,0,0,0
16,1,2013-07-22,5282,486,1,0,0,0
16,2,2013-07-23,4216,305,1,0,0,1
16,3,2013-07-24,5671,618,1,0,0,0
16,4,2013-07-25,5709,542,1,1,0,0
16,5,2013-07-26,5452,476,1,0,0,0
16,6,2013-07-27,5951,438,1,0,0,0
16,1,2013-07-29,4455,420,1,1,0,0
16,2,2013-07-30,5788,500,1,0,0,0
16,3,2013-07-31,4246,429,1,0,0,0
16,4,2013-08-01,4858,369,1,0,0,1
16,5,2013-08-02,5526,403,1,0,0,0
16,6,2013-08-03,5675,586,1,0,0,0
16,1,2013-08-05,5364,477,1,0,0,0
16,2,2013-08-06,5288,497,1,0,0,1
16,3,2013-08-07,5049,468,1,1,0,0
16,4,2013-08-08,4548,460,1,0,0,0
16,5,2013-08-09,6856,607,1,1,0,0
16,6,2013-08-10,3797,380,1,0,0,0
16,1,2013-08-12,3925,357,1,0,0,1
16,2,2013-08-13,4453,418,1,0,c,0
16,3,2013-08-14,6316,473,1,1,0,0
16,4,2013-08-15,6293,498,1,0,0,0
16,5,2013-08-16,4061,298,1,1,0,0
16,6,2013-08-17,7190,828,1,1,0,0
16,1,2013-08-19,5537,540,1,1,0,0
16,2,2013-08-20,5118,620,1,0,0,0
16,3,2013-08-21,5952,494,1,1,0,0
16,4,2013-08-22,4227,399,1,0,0,0
16,5,2013-08-23,4576,327,1,0,0,1
16,6,2013-08-24,5355,458,1,0,0,0
